time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.660000000000003,-3.58180573563952,-8.687672066730041,22.683433574162247,5.60247278215566,0.18159551197831192,0.0,-3.080524409374286,-9.11180140755902,3.5824892423576276,-0.3850288447096035,-0.025867426808196495,0.0,449.0713382245755,451.141328428455,449.86881368002037,450.11580088878196
3.720000000000003,-3.768544835941129,-9.241379351358992,22.887781526934642,5.582504799978036,0.18047550071571372,0.0,-3.144123747707663,-9.34624104033168,3.22821712964213,-0.3668022849336243,-0.01976791408635869,0.0,397.77034836757855,398.3286555483808,396.52639686867866,398.03109026473385
3.780000000000003,-3.9598602819660695,-9.812011266511671,23.07379020264744,5.564546913954949,0.18649610403446548,0.0,-3.2332744718712454,-9.675391034865592,2.9700171804876025,-0.3900836677918418,0.008464064753673513,0.0,442.29671651653166,444.61676166242813,444.78960926145777,442.7324110167838
3.840000000000003,-4.156462221059572,-10.402146171564171,23.2434681681427,5.544315533006827,0.19045670385441227,0.0,-3.3201943522632247,-9.996384429618754,2.683782325605637,-0.37173434019296947,0.027654489885671076,0.0,436.26990132203065,437.86988957356203,437.7757076588107,439.14590684353624
3.900000000000003,-4.35897511207673,-11.014039590447904,23.39813162451601,5.524609264611902,0.19350201038911674,0.0,-3.43012791945338,-10.400208011016026,2.4685560779007307,-0.35524000602292116,0.013502003927147324,0.0,475.8916652947521,474.8067406390925,473.04342688004533,474.1830978031436
3.960000000000003,-4.568209739884114,-11.65074208658833,23.539830127543244,5.503297625337606,0.19435248510011682,0.0,-3.544013267047068,-10.823207230174386,2.251278036401179,-0.355109332397226,0.009795491433870186,0.0,483.0787603240944,482.79894457247156,482.07102860892724,481.9616843677909
4.020000000000002,-4.784110042674517,-12.312444460983173,23.667421741948935,5.483031970729128,0.19824221190949487,0.0,-3.6525333234939312,-11.233429499555747,1.998464673382475,-0.3675525338558922,0.02853736452436817,0.0,476.4114376277738,477.8428074556315,477.9819435533972,476.9088676557505
4.080000000000001,-5.006009246889158,-12.996971016904856,23.777470312385624,5.461496767570463,0.20434464430738597,0.0,-3.744174707482385,-11.58418888613064,1.666997813827814,-0.3767300347546936,0.00435331966539681,0.0,453.76032721346866,451.8138410331266,452.19905699329814,451.31921377741213
4.14,-5.234146996626851,-13.705148113359957,23.869474460010583,5.449230606882493,0.20759300752856902,0.0,-3.8602556598747935,-12.021329957462592,1.3967195618876374,-0.3426911783534714,-0.015817646300671187,0.0,488.68882930252175,487.18236020455134,487.02760937323256,489.4435368392747
4.199999999999998,-5.467887315286125,-14.434839255520517,23.94044429498816,5.428725069523784,0.20750170746820906,0.0,-3.930970546950689,-12.30220887747064,0.966940416173552,-0.3410373845877,-0.02723393801674616,0.0,423.0313038674678,422.0465945518022,422.73375224892544,422.74940615197596
